bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,lotAreaUnit,lotAreaValue,price,priceForHDP,rentZestimate,shouldHighlight,state,streetAddress,taxAssessedValue,timeOnZillow,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,listing_sub_type.is_bankOwned,datePriceChanged,priceChange,priceReduction,newConstructionType,listing_sub_type.is_newHome,unit,group_type,priceSuffix,providerListingID,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,videoCount
4.0,5.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ea6c7a3dc1d7a0cf98a4ec6044928d62-p_e.jpg,False,True,False,False,False,False,False,29.681396,3061.0,-95.62085,sqft,4146.912,419000.0,419000.0,3099.0,False,TX,8926 Cedar Mound Ln,383717.0,28789000,418800.0,77083,123227561,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,0,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.810741424560547,-95.28324127197266&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XYR9hMNJLqOoAmU3FX4-PcFWbd0=",False,True,False,False,False,False,False,29.810741,,-95.28324,acres,0.27915518824609736,117000.0,117000.0,,False,TX,7918 Bonaire St LOT 5-6,,29636000,,77028,351491384,True,,,,,,,Lot 5-6,,,,,,,
3.0,2.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/81f0f6d2cf5e758776d648fb5410a426-p_e.jpg,False,True,False,False,False,False,False,29.780312,1406.0,-95.61104,acres,10.7312,185000.0,185000.0,1028.0,False,TX,850 Threadneedle St APT 71,157326.0,29637000,188000.0,77079,28262640,True,,,,,,,Apt 71,,,,,,,
3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4b3a70912479c92153c23c187c96e300-p_e.jpg,False,True,False,False,False,False,False,29.870743,1830.0,-95.65455,sqft,4186.116,329900.0,329900.0,1949.0,False,TX,16314 Dutton Clover Dr,,30235000,,77084,2066854416,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/234859c170d8ce63cefeecb4b5082a59-p_e.jpg,False,True,False,False,False,False,False,29.766512,4274.0,-95.473335,sqft,5161.0,2400000.0,2400000.0,14212.0,False,TX,38 E Broad Oaks Dr #B,422636.0,30235000,2390200.0,77056,339419045,,,,,,BUILDER_SPEC,True,# B,,,,,,,
2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.886911392211914,-95.46855163574219&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=G-k_qUXoL2ILkeyq0CbnjpBNrBI=",False,True,False,False,False,False,False,29.886911,1876.0,-95.46855,sqft,6616.764,219750.0,219750.0,1849.0,False,TX,8026 Knightwood Forest Dr,190291.0,30355000,219100.0,77088,28304904,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/fp/83a517a8eabbd79947f882dabb47bf79-p_e.jpg,False,True,False,False,False,False,False,29.858137,2000.0,-95.25383,sqft,3484.8,299990.0,299990.0,,False,TX,9225 Madera #A,,30952000,,77078,351490237,,,,,,NEW_CONSTRUCTION_TYPE_OTHER,True,# A,,,,,,,
1.0,1.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d3865599e58ba69218ea3ff59fa03810-p_e.jpg,False,True,False,False,False,False,False,29.74181,835.0,-95.42051,,,330000.0,330000.0,1383.0,False,TX,2701 Westheimer Rd UNIT 7H,220897.0,30952000,328100.0,77098,28398803,True,,,,,,,Unit 7H,,,,,,,
2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/491a30c22a0fdd76f8537a85bab31f2a-p_e.jpg,False,True,False,False,False,False,False,29.644894,1678.0,-95.48656,sqft,7927.92,167500.0,167500.0,1949.0,False,TX,5704 W Airport Blvd,178945.0,31320000,167600.0,77035,28032024,True,,,,,,,,,,,,,,
2.0,5.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/84f0d4a18cb0c26f3951e3eaec083769-p_e.jpg,False,True,False,False,False,False,False,29.648558,1760.0,-95.374214,sqft,5501.628,220000.0,220000.0,1949.0,False,TX,10113 Sierra Dr,168710.0,31560000,218800.0,77051,28005583,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2b78c44e00b9a3856787232ba857ce28-p_e.jpg,False,True,False,False,False,False,False,29.915241,1828.0,-95.680725,sqft,7001.0,325000.0,325000.0,2199.0,False,TX,17323 Danbury Bridge Dr,303777.0,31916000,325600.0,77095,84008349,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/da65c736e504bdc26a54a1176d302a9d-p_e.jpg,False,True,False,False,False,False,False,29.777006,1080.0,-95.328125,sqft,5039.892,240000.0,240000.0,1650.0,False,TX,4203 New Orleans St,119237.0,32515000,237200.0,77020,27813749,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d30ad28bf58ca1378406ec3607025c4d-p_e.jpg,False,True,False,False,False,False,False,29.83405,1479.0,-95.31228,sqft,3937.824,280000.0,280000.0,1180.0,False,TX,5522 Weaver Rd,,32515000,,77016,2058044733,,,1699344000000.0,10000.0,,BUILDER_SPEC,True,,,,,,,,
3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/95045aede0c4b3adf2d2bcc04d91715c-p_e.jpg,False,True,False,False,False,False,False,29.93449,2776.0,-95.54824,sqft,6050.484,360000.0,360000.0,2400.0,False,TX,11019 Heron Nest St,280000.0,32753000,360200.0,77064,62588137,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4c739706a489706a68e4401ca12ea156-p_e.jpg,False,True,False,False,False,False,False,29.651548,1625.0,-95.23703,sqft,8049.888,269000.0,269000.0,1800.0,False,TX,938 Marleen St,224284.0,33111000,267800.0,77034,27983296,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f3cc2157dd0540e4aa8ef50ee6a9fa98-p_e.jpg,False,True,False,False,False,False,False,29.56233,1752.0,-95.25135,sqft,7318.08,369900.0,369900.0,2284.0,False,TX,2601 Indigo Harvest Trl,,33111000,370000.0,77089,2066867036,True,,,,,,,,,,,Sat. 11am-2pm,True,"[{'open_house_end': 1717880400000, 'open_house_start': 1717869600000}, {'open_house_end': 1717966800000, 'open_house_start': 1717956000000}]",
3.0,2.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/54cffed9d6fc93a20ec1950bf84b8e02-p_e.jpg,False,True,False,False,True,False,False,29.730814,1460.0,-95.634415,sqft,1610.0,199000.0,199000.0,1800.0,False,TX,13919 Hollowgreen Dr,197781.0,33112000,198100.0,77082,28220519,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/22cd99bba77728e519cf1d13ae7742b0-p_e.jpg,False,True,False,False,False,False,False,29.70042,1650.0,-95.35015,sqft,2444.0,349900.0,349900.0,2031.0,False,TX,5910 Eastwood St,,33456000,348000.0,77021,2053059043,,,1713423600000.0,-10000.0,"$10,000 (Apr 18)",BUILDER_SPEC,True,,,,,,,,
3.0,3.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4811412cc04a322c3f353314136f99e8-p_e.jpg,False,True,False,False,False,False,False,29.638676,1881.0,-95.31378,,,313900.0,313900.0,,False,TX,6513 Wide Meadow Dr,,33935000,,77048,351489047,,,,,,BUILDER_SPEC,True,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/890b2e554ffe63388f71bea5d64dc44a-p_e.jpg,False,True,False,False,False,False,False,29.832466,1553.0,-95.344795,sqft,1870.0,299990.0,299990.0,2500.0,False,TX,2615 Huntington Creek St,,34176000,298500.0,77093,348195251,,,1717398000000.0,-24998.0,"$24,998 (Jun 3)",BUILDER_SPEC,True,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aa995aabf1ab4f65ea05da1b9bfcb840-p_e.jpg,False,True,False,False,False,False,False,29.700346,1650.0,-95.350174,,,349900.0,349900.0,2350.0,False,TX,5912 Eastwood St,90000.0,34532000,348000.0,77021,305337051,,,,,,BUILDER_SPEC,True,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d2064f2d98f833c362e868dad317f470-p_e.jpg,False,True,False,False,False,False,False,29.681389,1672.0,-95.53429,acres,0.2602,220000.0,220000.0,1999.0,False,TX,8919 Kennard Dr,217562.0,34891000,221000.0,77074,28033433,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7707e7e07c60938315b55f6c83442afb-p_e.jpg,False,True,False,False,False,False,False,29.76454,1939.0,-95.21649,sqft,5941.584,274900.0,274900.0,2024.0,False,TX,12448 Yancy Dr,223163.0,35200000,274600.0,77015,27880499,True,,1717398000000.0,-100.0,$100 (Jun 3),,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ee2b346ad1912f4eee44c6d26e659a44-p_e.jpg,False,True,False,False,False,False,False,29.846697,1904.0,-95.45402,sqft,2212.848,349000.0,349000.0,2450.0,False,TX,4470 W Tidwell Rd,353507.0,35956000,348700.0,77091,338055991,True,,,,,,,,,,,,,,
4.0,5.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6ace8024792606d944ed3bc0935f020c-p_e.jpg,False,True,False,False,False,False,False,30.001974,3176.0,-95.50017,sqft,8468.064,420000.0,420000.0,3049.0,False,TX,15511 Rana Ct,330945.0,36314000,421000.0,77068,28269887,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ff7344060ffea8e3e2d4148348fc3e10-p_e.jpg,False,True,False,False,False,False,False,29.725998,1068.0,-95.56604,sqft,6194.0,129371.0,129371.0,1425.0,False,TX,10811 Richmond Ave APT 63,132096.0,36553000,129000.0,77042,28404458,True,,,,,,,Apt 63,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.623180389404297,-95.2774429321289&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=V8q_qeFuvBSP1-9JJ0rwtatnXXo=",False,True,False,False,False,False,False,29.62318,1731.0,-95.27744,acres,0.4591,475000.0,475000.0,1999.0,False,TX,8017 Lanham Ln,340549.0,36671000,474000.0,77075,27961989,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/356d9fc685e2dfa96a783000bfeecc0f-p_e.jpg,False,True,False,False,False,False,False,29.79287,3698.0,-95.51034,acres,0.2829,1399900.0,1399900.0,9339.0,False,TX,1316 Mickey Way,1327160.0,36792000,1435700.0,77055,28002653,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/b51067f0ad425d975e0457425a0c6e62-p_e.jpg,False,True,False,False,False,False,False,29.758335,,-95.25665,sqft,5000.688,79900.0,79900.0,1650.0,False,TX,9723 Cargill St,20000.0,37149000,191600.0,77029,27752246,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/70e14fed2da8d4a319c1448e6552080e-p_e.jpg,False,True,False,False,False,False,False,29.891874,1659.0,-95.52175,sqft,5659.0,239999.0,239999.0,1900.0,False,TX,8411 Summertree Dr,236463.0,37318000,240800.0,77040,28446205,True,,,,,,,,,,,,,,
5.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/efc6ee8ac5ca6a9cff97f914629515e9-p_e.jpg,False,True,False,False,False,False,False,29.695826,3530.0,-95.486664,sqft,3062.268,625000.0,625000.0,4574.0,False,TX,5514 Kian Ct,632432.0,37318000,625200.0,77081,70304137,True,,,,,,,,,,,,,,1.0
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c572c97d0b540cf51539d64012fb51f0-p_e.jpg,False,True,False,False,False,False,False,29.839,1556.0,-95.38285,sqft,1890.0,299990.0,299990.0,2500.0,False,TX,11 Wellford St,90221.0,37318000,,77022,97663299,,,1717398000000.0,102.0,,BUILDER_SPEC,True,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/3789c67a05f7c7a626170cf112c29df4-p_e.jpg,False,True,False,False,False,False,False,29.880026,,-95.32025,sqft,9178.092,110000.0,110000.0,1550.0,False,TX,4529 Hopper Rd,43083.0,37318000,112800.0,77093,27898693,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a8aa6ec2d5d7389a782259329439052f-p_e.jpg,False,True,False,False,False,False,False,29.877699,,-95.437294,acres,0.5818,225000.0,225000.0,,False,TX,Tower St,,37815000,,77088,351485661,True,,,,,,,,,,,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/724d456452b83df65e1e906236c87460-p_e.jpg,False,True,False,False,False,False,False,29.74708,1334.0,-95.57128,sqft,3136.32,277000.0,277000.0,1716.0,False,TX,1908 Trixie Ln,261031.0,38172000,281000.0,77042,28204301,True,,,,,,,,,,,,,,
3.0,4.0,Humble,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/586d1dd05bf562c073860df1633e60b8-p_e.jpg,False,True,False,False,False,False,False,30.066797,2664.0,-95.20209,sqft,8328.672,329000.0,329000.0,2299.0,False,TX,4222 Woodbridge Dr,309970.0,38290000,329600.0,77339,28416777,True,,1717398000000.0,-20000.0,"$20,000 (Jun 3)",,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0ec131169ffb640fbaad2a93c6841808-p_e.jpg,False,True,False,False,False,False,False,29.790977,2231.0,-95.57571,sqft,1777.248,419000.0,419000.0,2749.0,False,TX,11012 Clover Hollow Ln,425298.0,38412000,417000.0,77043,249895192,True,,,,,,,,,,,,,,
4.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/46b6b68fcd71efc26fa536572a723bfc-p_e.jpg,False,True,False,False,False,False,False,29.785666,3495.0,-95.510376,acres,0.34340000000000004,1450000.0,1450000.0,8169.0,False,TX,1014 Traweek St,1316759.0,38649000,1489400.0,77055,27960234,True,,,,,,,,,,,Thu. 12-2pm,True,"[{'open_house_end': 1717707600000, 'open_house_start': 1717700400000}]",
2.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/901554c5669d20056d4f9d63b4979bc1-p_e.jpg,False,True,False,False,False,False,False,29.831474,2065.0,-95.48063,sqft,8873.172,298000.0,298000.0,2749.0,False,TX,4251 Bethel Blvd,262966.0,38888000,297300.0,77092,28021397,True,,1717398000000.0,-14000.0,"$14,000 (Jun 3)",,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1bab82d6dbabff71c7ad69cdbef9d8e4-p_e.jpg,False,True,False,False,False,False,False,29.739695,2294.0,-95.36428,sqft,1873.08,589500.0,589500.0,3229.0,False,TX,2103 McGowen St,365163.0,39127000,586100.0,77004,339423640,,,1710313200000.0,-10400.0,"$10,400 (Mar 13)",BUILDER_SPEC,True,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d91e126f79d8b69c657829cb885151a8-p_e.jpg,False,True,False,False,False,False,False,29.734583,2193.0,-95.3609,sqft,2170.0,532900.0,532900.0,3399.0,False,TX,2905 Nagle St,87841.0,39127000,,77004,97639243,,,,,,BUILDER_SPEC,True,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d91e126f79d8b69c657829cb885151a8-p_e.jpg,False,True,False,False,False,False,False,29.73451,2193.0,-95.36117,sqft,1921.0,499999.0,499999.0,3399.0,False,TX,2907 Nagle St,86517.0,39127000,514800.0,77004,339423757,,,1708588800000.0,-27901.0,,BUILDER_SPEC,True,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6cf47c32a4b93a3b0dbbd5a31ff81610-p_e.jpg,False,True,False,False,False,False,False,29.791782,1748.0,-95.4132,sqft,7562.016,749900.0,749900.0,4735.0,False,TX,1130 Prince St,448861.0,39483000,759700.0,77008,27956514,True,,1717398000000.0,-8000.0,"$8,000 (Jun 3)",,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/be3dea6c942e5500168cd72f6d264e07-p_e.jpg,False,True,False,False,False,False,False,29.741554,2092.0,-95.35857,sqft,1537.668,445000.0,445000.0,2900.0,False,TX,2010 Saint Charles St,156250.0,39483000,,77003,27740894,True,,,,,,,,,,,,,,
4.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/1c745d9ad760a80aa8bda80c8fe54551-p_e.jpg,False,True,False,False,False,False,False,29.7303,2777.0,-95.46858,sqft,1449.0,495000.0,495000.0,3800.0,False,TX,3331 Bingham Manor Ln,373086.0,39884000,493200.0,77056,80580208,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5504f34cc61e556ea977ae23c28326aa-p_e.jpg,False,True,False,False,False,False,False,29.844479,1715.0,-95.65412,sqft,7087.212,273000.0,273000.0,1800.0,False,TX,16646 Gaelic Ln,209469.0,40004000,275000.0,77084,28229260,True,,1717398000000.0,-2000.0,"$2,000 (Jun 3)",,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ae40f4df1b93d76cd4d78c060065717c-p_e.jpg,False,True,False,False,False,False,False,29.99055,1612.0,-95.40443,,,245100.0,245100.0,,False,TX,2011 Milstead Vista Dr,,40242000,,77073,351275512,,,,,,BUILDER_SPEC,True,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6ef1c1eed1edc24c1fd3dab34c2ecafd-p_e.jpg,False,True,False,False,False,False,False,29.713667,2886.0,-95.36694,sqft,6325.0,659000.0,659000.0,2900.0,False,TX,3233 Calumet St,611650.0,40841000,661500.0,77004,27869440,True,,,,,,,,,,,,,,
1.0,1.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/bc7c5fa452d30cebc406e3ed9131cc1b-p_e.jpg,False,True,False,False,False,False,False,29.714931,672.0,-95.38083,,,294900.0,294900.0,1543.0,False,TX,5925 Almeda Rd UNIT 11406,215279.0,42349000,293400.0,77004,84025756,True,,,,,,,Unit 11406,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/df942f70aa97e68e4d6d9f464d026a97-p_e.jpg,False,True,False,False,False,False,False,29.919168,2239.0,-95.56924,sqft,6825.852,387000.0,387000.0,2199.0,False,TX,9935 Villa Verde St,307453.0,42588000,388000.0,77064,28451947,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/a78fa26680d2f77f0989210927c813b7-p_e.jpg,False,True,False,False,False,False,False,29.661552,,-95.36913,sqft,10018.0,170000.0,170000.0,,False,TX,9027 Brandon St LOT 1-2-3,,42709000,,77051,351482530,True,,,,,,,Lot 1-2-3,,,,,,,
,,Texas City,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0b1b6c17ba617be495e6d0b58b6991e7-p_e.jpg,False,True,False,True,False,False,False,29.61388,0.0,-95.28148,sqft,0.0,0.0,0.0,,False,TX,"Homes Available Soon, Heron's Pointe",,42900000,,77590,351482330,,,,,,BUILDER_PLAN,True,# RNZKU3,BUILDER_COMMUNITY,+,30489850,,,,
2.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6d9775629ccdd1f1fa6c85d218f226e2-p_e.jpg,False,True,False,False,False,False,False,29.836954,1344.0,-95.64409,sqft,5501.628,234000.0,234000.0,1700.0,False,TX,4323 Aspenglen Dr,219114.0,42946000,234800.0,77084,28308787,True,,,,,,,,,,,,,,
2.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cdf7c660c5d51c28e81d8993b445f39d-p_e.jpg,False,True,False,False,False,False,False,29.93646,1413.0,-95.48807,sqft,3348.0,180000.0,180000.0,1648.0,False,TX,11016 Tobasa Ct,209846.0,43064000,180200.0,77086,28366373,True,,,,,,,,,,,,,,
3.0,2.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/26853690dfe4c1f3154fd14282fad8d2-p_e.jpg,False,True,False,False,False,False,False,29.830688,1248.0,-95.529434,sqft,2520.0,179900.0,179900.0,1825.0,False,TX,9521 Clanton St,127002.0,44331000,178400.0,77080,28179484,True,,,,,,,,,,,Sat. 11am-1pm,True,"[{'open_house_end': 1717876800000, 'open_house_start': 1717869600000}]",
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a8ecfaa11140a1db3ab7e73b8b70ef0-p_e.jpg,False,True,False,False,False,False,False,29.961863,2675.0,-95.17455,sqft,8646.66,465000.0,465000.0,2700.0,False,TX,12930 Laguna Vista Ln,399484.0,44452000,463700.0,77044,112160658,True,,1715929200000.0,-10000.0,"$10,000 (May 17)",,,,,,,,,,
8.0,6.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/753b7cfd4d02c956bc7685091ca718ac-p_e.jpg,False,True,False,False,False,False,False,29.768984,6919.0,-95.52265,acres,0.459,3700000.0,3700000.0,17962.0,False,TX,11602 Oak Shadows Ln,3020687.0,44809000,3700600.0,77024,28396256,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,LOT,https://photos.zillowstatic.com/fp/388d10e6f7e92a54c277e7e026afc95f-p_e.jpg,False,True,False,False,False,False,False,29.832687,,-95.46841,sqft,6546.0,180000.0,180000.0,,False,TX,0 W 43rd St,,44928000,,77092,351480069,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/206bc2e4abeb065449a1bc96ddb9ebeb-p_e.jpg,False,True,False,False,False,False,False,29.822449,3000.0,-95.680466,sqft,5135.724,299900.0,299900.0,2369.0,False,TX,3659 Barkers Crossing Ave,348960.0,45049000,301400.0,77084,97607908,True,,,,,,,,,,,,,,
3.0,3.0,Houston,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9d11a4a38172d89ed557209042473e95-p_e.jpg,False,True,False,False,False,False,False,29.746496,2245.0,-95.57905,sqft,8328.672,399999.0,399999.0,2600.0,False,TX,11415 Briar Rose Dr,359335.0,45168000,406700.0,77077,28284530,True,,,,,,,,,,,,,,
3.0,4.0,Houston,USA,USD,0,FOR_SALE,FOR_SALE,SINGLE_FAMILY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.93877410888672,-95.45691680908203&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=5lAugBb7ZFLSBITYrQyE0MHnEu8=",False,True,False,False,False,False,False,29.938774,2392.0,-95.45692,sqft,4948.416,295000.0,295000.0,2155.0,False,TX,2215 Hadden Hollow Dr,287180.0,45170000,295200.0,77067,28459666,True,,,,,,,,,,,,,,
0.0,,Houston,USA,USD,0,FOR_SALE,FOR_SALE,LOT,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.804676055908203,-95.37543487548828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=S-56g-FG7LB92RGOOYdsGV4lLB8=",False,True,False,False,False,False,False,29.804676,,-95.375435,sqft,5000.688,399000.0,399000.0,,False,TX,1412 Enid St,,45288000,,77009,351479807,True,,,,,,,,,,,,,,
